fpath,feat_corr_gb,feat_corr_rb,feat_corr_rg,category
airplanes_0055.jpg,0.8346130837245973,0.7516493833759363,0.9714628322720328,airplanes
airplanes_0056.jpg,0.9671826482802659,0.8892630762537372,0.9601102581060452,airplanes
airplanes_0057.jpg,0.9771789279651256,0.9431183447946764,0.9822226485897884,airplanes
airplanes_0058.jpg,0.9582534569268712,0.9353316987985784,0.9866649107146844,airplanes
airplanes_0059.jpg,0.9923716737704644,0.8714324902319741,0.8538419821754109,airplanes
airplanes_0060.jpg,0.9776570953181788,0.9399250413200608,0.983010960086018,airplanes
airplanes_0061.jpg,0.9545391950141898,0.7884263299741296,0.9147786320576152,airplanes
airplanes_0062.jpg,0.979436845237492,0.9487846527386048,0.9857628943973324,airplanes
airplanes_0063.jpg,0.9648030848880841,0.9354376295146576,0.976670869623667,airplanes
airplanes_0064.jpg,0.9746425882320952,0.9374306414141208,0.9771164757689252,airplanes
airplanes_0065.jpg,0.9950456892169828,0.9836109593762616,0.9911935670018932,airplanes
airplanes_0066.jpg,0.8482546582886759,0.5780837730993333,0.9126763804562208,airplanes
airplanes_0067.jpg,0.9148685184366828,0.7603127441006866,0.9432066846507546,airplanes
airplanes_0068.jpg,0.9551208201033928,0.9097785436296676,0.9856349042581748,airplanes
airplanes_0069.jpg,0.9881833120255288,0.9852068213526348,0.996490723905342,airplanes
airplanes_0070.jpg,0.9109192869290886,0.7390771611942479,0.9423718982834266,airplanes
airplanes_0071.jpg,0.9796345342703054,0.96236856880049,0.9951174705545022,airplanes
airplanes_0072.jpg,0.9870859917199292,0.9483688819137328,0.9801079419035912,airplanes
airplanes_0073.jpg,0.8965985041103102,0.7050343534779225,0.9287773983478878,airplanes
airplanes_0074.jpg,0.9543973039862362,0.8646446401399932,0.9705733105643692,airplanes
airplanes_0075.jpg,0.9961855890729884,0.9771522470869001,0.9884884657435972,airplanes
airplanes_0076.jpg,0.7999246642544698,0.7033312318691028,0.9760423736128552,airplanes
airplanes_0077.jpg,0.9771232110936864,0.9627500254126796,0.9861064485786486,airplanes
airplanes_0078.jpg,0.9610276604871778,0.9122757140766888,0.972790496474942,airplanes
airplanes_0079.jpg,0.9404021975781568,0.9010192635354382,0.9758534297005828,airplanes
airplanes_0080.jpg,0.9083953066727616,0.8361810652707113,0.9794684540794456,airplanes
airplanes_0081.jpg,0.9294492250962778,0.8411792833872107,0.968829528824127,airplanes
airplanes_0082.jpg,0.9764404132012412,0.9324535255281337,0.9734417515701932,airplanes
airplanes_0083.jpg,0.879165388648353,0.8357947615047491,0.98851918498556,airplanes
airplanes_0084.jpg,0.9157228187398262,0.8752733895835519,0.977853426757236,airplanes
airplanes_0085.jpg,0.865815471795471,0.7861186452402181,0.9750961639799792,airplanes
airplanes_0086.jpg,0.9913447831103056,0.955907301118432,0.9751969176354348,airplanes
airplanes_0087.jpg,0.9189370287816464,0.8122477230757598,0.9451143294997482,airplanes
airplanes_0088.jpg,0.9095894367731406,0.7769480510883743,0.9544710673056226,airplanes
airplanes_0089.jpg,0.9862289445818944,0.982512107182096,0.995644023840172,airplanes
airplanes_0090.jpg,0.9880795295496532,0.9582988715647188,0.986767083789938,airplanes
airplanes_0091.jpg,0.9530532364548404,0.7871343192673315,0.9241778799768596,airplanes
airplanes_0092.jpg,0.9056553418121936,0.8116356520181081,0.9772634687734868,airplanes
airplanes_0093.jpg,0.8941563980306416,0.8369837482251121,0.924936608850708,airplanes
airplanes_0094.jpg,0.91578366790045,0.8058379427551017,0.8980593709638091,airplanes
airplanes_0095.jpg,0.9025245061408248,0.8250671841019861,0.9410307046106158,airplanes
airplanes_0096.jpg,0.916664453053032,0.7668588079614197,0.9539794260986318,airplanes
airplanes_0097.jpg,0.9297622152847099,0.8221572809201416,0.9647918125174632,airplanes
airplanes_0098.jpg,0.93597874344314,0.8108227878992436,0.9479475076993632,airplanes
airplanes_0099.jpg,0.9556563782532564,0.9010704038078798,0.9787227941158552,airplanes
airplanes_0100.jpg,0.9949425509379012,0.9877388727831984,0.9930201982673398,airplanes
airplanes_0101.jpg,0.9755845042916501,0.9390933789120472,0.9800642510282884,airplanes
airplanes_0102.jpg,0.9732545898235642,0.9501314197262828,0.9922531959853442,airplanes
airplanes_0103.jpg,0.9087491529825404,0.8395344343949491,0.9765030077048679,airplanes
airplanes_0104.jpg,0.9680933721819812,0.8370291652458397,0.8597121420695149,airplanes
airplanes_0105.jpg,0.9635864399394216,0.9095310146764848,0.9665098456907808,airplanes
airplanes_0106.jpg,0.9484978021202454,0.9591350691247622,0.97728227082554,airplanes
airplanes_0107.jpg,0.8890482186013613,0.8430242056643228,0.905534939958812,airplanes
airplanes_0108.jpg,0.9449576481697012,0.7572411146868073,0.906556073517686,airplanes
airplanes_0109.jpg,0.9621753653896816,0.9074661493725218,0.9701781129090872,airplanes
airplanes_0110.jpg,0.9551727667604728,0.7844106991826663,0.9167937830079972,airplanes
airplanes_0111.jpg,0.9906555132962812,0.9651315945911274,0.9859513106766936,airplanes
airplanes_0112.jpg,0.8017944480172425,0.7300494335316466,0.9626793452520342,airplanes
airplanes_0113.jpg,0.9574295534192004,0.8740523919221659,0.9558647679991654,airplanes
airplanes_0114.jpg,0.9257733100466712,0.9622912718725308,0.97359096994038,airplanes
airplanes_0115.jpg,0.8877011442561872,0.9501063230047966,0.9766817941944492,airplanes
airplanes_0116.jpg,0.8483154049743472,0.7577769982000426,0.9799351980906738,airplanes
airplanes_0117.jpg,0.9489989505041616,0.9145257494123716,0.9264058713298732,airplanes
airplanes_0118.jpg,0.9878280789554128,0.9784188932716741,0.9927326455368716,airplanes
airplanes_0119.jpg,0.9709330599530536,0.3817295602119529,0.562026179568646,airplanes
airplanes_0120.jpg,0.9924558668755884,0.9854316809684844,0.9963988075769836,airplanes
airplanes_0121.jpg,0.9808764316818616,0.9384424912963052,0.9824422547502828,airplanes
airplanes_0122.jpg,0.9739730513281676,0.9221739138777584,0.9799843821696624,airplanes
airplanes_0123.jpg,0.998424883798942,0.9931319839903108,0.9957650921416418,airplanes
airplanes_0124.jpg,0.9982983721708101,0.9941742579166511,0.9974299238768144,airplanes
airplanes_0125.jpg,0.9716249963023418,0.9008679875485226,0.9695619489084324,airplanes
airplanes_0126.jpg,0.95533144901336,0.876822850916356,0.9709815056568666,airplanes
airplanes_0127.jpg,0.989895072880932,0.9600366335294616,0.9873450520156736,airplanes
airplanes_0128.jpg,0.9779826439258108,0.9354798020076046,0.9828272105420016,airplanes
airplanes_0129.jpg,0.9795449297106241,0.8961127489400625,0.9643014255559004,airplanes
airplanes_0130.jpg,0.9970553574124408,0.9834548985523014,0.9928955026692527,airplanes
airplanes_0131.jpg,0.917343176138016,0.7212325234010016,0.9205926249190454,airplanes
airplanes_0132.jpg,0.9933748557072288,0.9699087066085644,0.988839956641314,airplanes
airplanes_0133.jpg,0.9926601275854396,0.9800917729684752,0.9902697850053616,airplanes
airplanes_0134.jpg,0.9925356601237576,0.9767813447023151,0.9888554760561872,airplanes
airplanes_0135.jpg,0.9676850036546906,0.973070405059803,0.9636181631225292,airplanes
airplanes_0136.jpg,0.9980880210420684,0.9936637384909159,0.9969649260495712,airplanes
airplanes_0137.jpg,0.9941655661372498,0.965655635887557,0.9775739337569148,airplanes
airplanes_0138.jpg,0.9923160091206904,0.9718236352398004,0.9912547820666302,airplanes
airplanes_0139.jpg,0.99212173669475,0.9399028673099796,0.9586232616445638,airplanes
airplanes_0140.jpg,0.9941455322739944,0.9673591763995956,0.9794991598124662,airplanes
airplanes_0141.jpg,0.9756148941404296,0.9506900316234704,0.9793649980859134,airplanes
airplanes_0142.jpg,0.9872422538375324,0.9542962061316259,0.9858963212634636,airplanes
airplanes_0143.jpg,0.989145344012488,0.960842061428515,0.9835800612549672,airplanes
airplanes_0144.jpg,0.9945102245146668,0.9427510169091212,0.9618826720803676,airplanes
airplanes_0145.jpg,0.9981287111339138,0.9899605542500792,0.99516921024259,airplanes
airplanes_0146.jpg,0.9932630252104792,0.9731807701394576,0.9913518045155232,airplanes
airplanes_0147.jpg,0.9956791189330438,0.9827501973377096,0.991722021198712,airplanes
airplanes_0148.jpg,0.9863915035453272,0.9606503440637719,0.9882409879056344,airplanes
airplanes_0149.jpg,0.9707594450802579,0.8824885099845617,0.9646429223704786,airplanes
airplanes_0150.jpg,0.9866657079721912,0.9590281020920004,0.9898876700050978,airplanes
airplanes_0151.jpg,0.9802399757243756,0.9143558008587124,0.9706360547714848,airplanes
airplanes_0152.jpg,0.994302221623783,0.9685720283303368,0.9854159089336618,airplanes
airplanes_0153.jpg,0.9884892758627816,0.9476324298341268,0.9780227228922544,airplanes
airplanes_0154.jpg,0.9860938678959504,0.9343246746780796,0.9762505906314768,airplanes
airplanes_0155.jpg,0.9763036396170972,0.9193966780588524,0.9745587146428591,airplanes
airplanes_0156.jpg,0.9924847248738212,0.9711177056241675,0.9852560234062792,airplanes
airplanes_0157.jpg,0.9852336361639441,0.9432417568244682,0.9813432011617664,airplanes
airplanes_0158.jpg,0.9912726923507104,0.9613917080604948,0.9841191852010276,airplanes
airplanes_0159.jpg,0.9848082761219258,0.8916122317476524,0.951776583094925,airplanes
airplanes_0160.jpg,0.9910490063798616,0.9506529402253652,0.9788286968873936,airplanes
airplanes_0161.jpg,0.9862227201839898,0.910094566151918,0.9553410183543966,airplanes
airplanes_0162.jpg,0.9900544551460352,0.9823717114745512,0.9879612929246804,airplanes
airplanes_0163.jpg,0.9980432223915179,0.9911192986729368,0.996524924667158,airplanes
airplanes_0164.jpg,0.9929378924770488,0.9718571814975072,0.9898573441168396,airplanes
airplanes_0165.jpg,0.992994279978264,0.9480105993054708,0.9677263612920348,airplanes
airplanes_0166.jpg,0.989511270338758,0.9716990005154408,0.9870270498643059,airplanes
airplanes_0167.jpg,0.9953592509294321,0.9806719292170624,0.991664940563987,airplanes
airplanes_0168.jpg,0.9878753180225984,0.9723977727221396,0.9914012725675772,airplanes
airplanes_0169.jpg,0.9759481505605466,0.9269927144193008,0.9759332314831104,airplanes
airplanes_0170.jpg,0.9966033359023356,0.9903411630087408,0.9970664267384854,airplanes
airplanes_0171.jpg,0.9979435014006212,0.9899490700162338,0.9948562279826808,airplanes
airplanes_0172.jpg,0.9600127683682296,0.8144476770430424,0.939414434296643,airplanes
airplanes_0173.jpg,0.9915591247297241,0.9656205099366852,0.9889770446679212,airplanes
airplanes_0174.jpg,0.9955558032250564,0.9833867748497964,0.9865473089481144,airplanes
airplanes_0175.jpg,0.9938524487508724,0.9788818813123088,0.9902143676746512,airplanes
airplanes_0176.jpg,0.9716397163117558,0.9601701211104584,0.9944348696353004,airplanes
airplanes_0177.jpg,0.9960738469216858,0.9858557262994352,0.9925062731355688,airplanes
airplanes_0178.jpg,0.9911077683816654,0.9381528213484538,0.9667207080837292,airplanes
airplanes_0179.jpg,0.9714042053782446,0.709653037331323,0.8294594418780744,airplanes
airplanes_0180.jpg,0.9877842770967716,0.9517547542083828,0.9831611861588798,airplanes
airplanes_0181.jpg,0.9904662356271176,0.9573855958143458,0.9824239090382962,airplanes
airplanes_0182.jpg,0.9943734240448158,0.9850262787709628,0.987005490405798,airplanes
airplanes_0183.jpg,0.9907276447761508,0.9745543588857896,0.9894383205830628,airplanes
airplanes_0184.jpg,0.995059479610587,0.9598073328462221,0.9767392289256066,airplanes
airplanes_0185.jpg,0.9735783434886508,0.9359324900911498,0.9784567532283728,airplanes
airplanes_0186.jpg,0.9928915839912912,0.9761389922692454,0.9807547648336488,airplanes
airplanes_0187.jpg,0.9636267839337666,0.9154496983246354,0.9794143547699464,airplanes
airplanes_0188.jpg,0.9847430573112478,0.9547177442572502,0.9832061353848474,airplanes
airplanes_0189.jpg,0.9841992916020936,0.945952748367044,0.9762750557730268,airplanes
airplanes_0190.jpg,0.9838448370850827,0.9509512256135066,0.9810055037673252,airplanes
airplanes_0191.jpg,0.9878701505609736,0.9763513790532976,0.9931269327149378,airplanes
airplanes_0192.jpg,0.9915364929630576,0.9681858354185976,0.9797818545611096,airplanes
airplanes_0193.jpg,0.9904792309641602,0.9792464088960772,0.9937584369623808,airplanes
airplanes_0194.jpg,0.9949902162672292,0.9807285616299816,0.9917556997461596,airplanes
airplanes_0195.jpg,0.98640939851525,0.949915492223871,0.9818146726360252,airplanes
airplanes_0196.jpg,0.9803761412119116,0.9471968855346642,0.9884583707674152,airplanes
airplanes_0197.jpg,0.9862784596630692,0.9460014538575326,0.9816314760247604,airplanes
airplanes_0198.jpg,0.9948406183113088,0.9772101029864564,0.9855943378871456,airplanes
airplanes_0199.jpg,0.986822768458168,0.9522754885000098,0.9772353290238064,airplanes
airplanes_0200.jpg,0.9718495173916712,0.9408618094498176,0.981258248623825,airplanes
airplanes_0201.jpg,0.9879278991891786,0.9711721365479272,0.9888934515192412,airplanes
airplanes_0202.jpg,0.9958388050302924,0.9860182175100816,0.9933749046434904,airplanes
airplanes_0203.jpg,0.9911544411901212,0.958508018249366,0.9798600184057272,airplanes
airplanes_0204.jpg,0.9969066214003744,0.9833388204302144,0.9918263570246136,airplanes
airplanes_0205.jpg,0.9928285914340892,0.979172672334918,0.9876846352299788,airplanes
airplanes_0206.jpg,0.9923204632046246,0.9935518279747936,0.9976492114764284,airplanes
airplanes_0207.jpg,0.9474270469007292,0.9115799761052265,0.9887473504795408,airplanes
airplanes_0208.jpg,0.9966286960558072,0.990811626562638,0.9948723357709708,airplanes
airplanes_0209.jpg,0.9200822747419934,0.8985975099780291,0.9824570976887832,airplanes
airplanes_0210.jpg,0.8948853642079695,0.8329896931942546,0.9741096193395702,airplanes
airplanes_0211.jpg,0.9726237935441959,0.8765337036141546,0.9561982539053396,airplanes
airplanes_0212.jpg,0.9800024865718208,0.9291331207789216,0.9746110144598242,airplanes
airplanes_0213.jpg,0.9662625803608308,0.9240399608297364,0.9861232205501144,airplanes
airplanes_0214.jpg,0.9963359850356392,0.9956175707478921,0.998057487174456,airplanes
airplanes_0215.jpg,0.9827373958011412,0.9571742203143287,0.9890670490150724,airplanes
airplanes_0216.jpg,0.9799805592376428,0.925506771486208,0.9745668546615359,airplanes
airplanes_0217.jpg,0.9876559981586984,0.9397205215851652,0.97784060611885,airplanes
airplanes_0218.jpg,0.993089168557529,0.9649285525309521,0.985225986243716,airplanes
airplanes_0219.jpg,0.9744497807240304,0.8914437736681866,0.9615229546002568,airplanes
airplanes_0220.jpg,0.9853417441770298,0.9388200235776084,0.9793389680316802,airplanes
airplanes_0221.jpg,0.9853577453321608,0.9429644213142316,0.9780940040256452,airplanes
airplanes_0222.jpg,0.9536023776163222,0.8888815404373355,0.9751275560853891,airplanes
airplanes_0223.jpg,0.9947809074299394,0.9754719541074311,0.988607875723675,airplanes
airplanes_0224.jpg,0.9934587776230268,0.9733300871913756,0.9883417539276916,airplanes
airplanes_0225.jpg,0.9873447805812242,0.9506394116362952,0.9814991003614698,airplanes
airplanes_0226.jpg,0.9919206875134848,0.9645850786991192,0.9852730240468948,airplanes
airplanes_0227.jpg,0.9860739450486624,0.9444195254251708,0.978724222145953,airplanes
airplanes_0228.jpg,0.9902361984747141,0.9641341063794634,0.9853709851251552,airplanes
airplanes_0229.jpg,0.989500864887518,0.944675072101278,0.9767925588402566,airplanes
airplanes_0230.jpg,0.9852639364226244,0.9501938853739328,0.9817661987605856,airplanes
airplanes_0231.jpg,0.9594271693727684,0.8520610568810117,0.9490299522655008,airplanes
airplanes_0232.jpg,0.9604182167766621,0.8283084490464675,0.9393570236875838,airplanes
airplanes_0233.jpg,0.9969608433562912,0.9907263098232072,0.9939735160124332,airplanes
airplanes_0234.jpg,0.9848765853065764,0.9551748990293868,0.986326700411996,airplanes
airplanes_0235.jpg,0.9337607912925104,0.8129412463090748,0.9579345129689898,airplanes
airplanes_0236.jpg,0.9470766832516152,0.8048009975463417,0.9413573973746328,airplanes
airplanes_0237.jpg,0.9794271723819106,0.9592355642077872,0.9873381009013432,airplanes
airplanes_0238.jpg,0.989713331572634,0.959854826150996,0.9830429877230418,airplanes
airplanes_0239.jpg,0.9810689445051954,0.9266189986140768,0.9739932181260126,airplanes
airplanes_0240.jpg,0.9303008136133858,0.8633630958483034,0.9570173533763686,airplanes
airplanes_0241.jpg,0.9732721710905844,0.90001093913176,0.9610701971316821,airplanes
airplanes_0242.jpg,0.973374049680422,0.9583439226574759,0.9928804756868812,airplanes
airplanes_0243.jpg,0.9930219434728621,0.9829216717705772,0.9943121525313326,airplanes
airplanes_0244.jpg,0.9947529910107994,0.9865497406559154,0.9900832901539696,airplanes
airplanes_0245.jpg,0.9293623244620488,0.6528686322903365,0.8752564758373652,airplanes
airplanes_0246.jpg,0.9971524276747479,0.9560919449289372,0.9700624700122528,airplanes
airplanes_0247.jpg,0.990572102223648,0.9361775652090604,0.9702003602343874,airplanes
airplanes_0248.jpg,0.9810749381840572,0.9229054745062016,0.9763352246412128,airplanes
airplanes_0249.jpg,0.8313028406101646,0.866811268895615,0.9445882071896362,airplanes
airplanes_0250.jpg,0.8820252934666645,0.9111510599159842,0.9810018654543688,airplanes
airplanes_0251.jpg,0.8789224910888476,0.8910019861052272,0.9934850556653442,airplanes
airplanes_0252.jpg,0.7169757654417775,0.7024348261569211,0.9770622802562376,airplanes
airplanes_0253.jpg,0.983923774647543,0.9595939992076084,0.9932590471818796,airplanes
airplanes_0254.jpg,0.9482048406503186,0.8201529185615507,0.9568634524223072,airplanes
airplanes_0255.jpg,0.986719636061422,0.9518919606110544,0.9845859169952929,airplanes
airplanes_0256.jpg,0.9574155725305724,0.8110066722570053,0.9403649672390276,airplanes
airplanes_0257.jpg,0.9006261004962804,0.7580218409685306,0.9618278898182052,airplanes
airplanes_0258.jpg,0.9563389179265358,0.8183321308244689,0.9452813162881336,airplanes
airplanes_0259.jpg,0.9895671460235969,0.9835136736350352,0.998521166545428,airplanes
airplanes_0260.jpg,0.9132378923473392,0.4627650983301748,0.7368141779323042,airplanes
airplanes_0261.jpg,0.9691150244737698,0.8962095861210847,0.9746241836625568,airplanes
airplanes_0262.jpg,0.9855545122607277,0.9532625241894518,0.9884195299638128,airplanes
airplanes_0263.jpg,0.9414060375779292,0.7399515279100674,0.9148475187799492,airplanes
airplanes_0264.jpg,0.8315185418838767,0.5453384382015417,0.9117581781231838,airplanes
airplanes_0265.jpg,0.9603503041911056,0.9435487922763508,0.9905826795632352,airplanes
airplanes_0266.jpg,0.992562014033196,0.9679695040747086,0.9872195694649782,airplanes
airplanes_0267.jpg,0.8933865326416092,0.7555390644823837,0.9622351201900168,airplanes
airplanes_0268.jpg,0.9108517264295865,0.6360922725775132,0.8873482374052211,airplanes
airplanes_0269.jpg,0.9933900203520908,0.9523856046397586,0.972283972587626,airplanes
airplanes_0270.jpg,0.9318029900605848,0.7121112857619121,0.9129135381785608,airplanes
airplanes_0271.jpg,0.900888301867668,0.4852067640323983,0.8057207411546479,airplanes
airplanes_0272.jpg,0.9415224333002384,0.7904450230574446,0.9405916417655162,airplanes
airplanes_0273.jpg,0.9837906256603424,0.9470878177250114,0.9857047289068456,airplanes
airplanes_0274.jpg,0.796089714615427,0.2291636424633199,0.7596734099954345,airplanes
airplanes_0275.jpg,0.9476892009468748,0.8727567744771614,0.9713984256482516,airplanes
airplanes_0276.jpg,0.9780509254287714,0.9498228626650488,0.9909786362002672,airplanes
airplanes_0277.jpg,0.8848267023952359,0.6131846741730621,0.8880456614651523,airplanes
airplanes_0278.jpg,0.9478956555926908,0.8595456931567607,0.9667189436067818,airplanes
airplanes_0279.jpg,0.9344666981405774,0.7421127999601214,0.9214094856834334,airplanes
airplanes_0280.jpg,0.9610407451895406,0.8916933845579291,0.977070202202872,airplanes
airplanes_0281.jpg,0.9362755316772512,0.7590917202679631,0.9331586899832884,airplanes
airplanes_0282.jpg,0.9575796323659064,0.8332971007798441,0.9510284114061234,airplanes
airplanes_0283.jpg,0.9422146101569088,0.7851236067920584,0.9371764835488284,airplanes
airplanes_0284.jpg,0.9853693748656625,0.9578017752007919,0.9874599106383358,airplanes
airplanes_0285.jpg,0.9880721201755678,0.9629653914099372,0.9904695649904596,airplanes
airplanes_0286.jpg,0.9170293387556048,0.6068663741428095,0.8607385164918996,airplanes
airplanes_0287.jpg,0.9189841503745348,0.4378732198886448,0.7344603645477337,airplanes
airplanes_0288.jpg,0.9752752303008394,0.9385803981196644,0.9855656951303192,airplanes
airplanes_0289.jpg,0.979644459806848,0.9342266194851702,0.9747711939282512,airplanes
airplanes_0290.jpg,0.9121521791970892,0.4495740261890587,0.7662452208295507,airplanes
airplanes_0291.jpg,0.8871000504199925,0.4306937621825032,0.7866445246697321,airplanes
airplanes_0292.jpg,0.8430018702516195,0.31257928304762034,0.7612380930378067,airplanes
airplanes_0293.jpg,0.8551784680743618,0.3269796516363888,0.7592078929711881,airplanes
airplanes_0294.jpg,0.8961750622311943,0.3823618504700481,0.7377630361356348,airplanes
airplanes_0295.jpg,0.8523512358720082,0.11554532530915447,0.5892798321035382,airplanes
airplanes_0296.jpg,0.9456922668160748,0.7572166453274818,0.922681767541391,airplanes
airplanes_0297.jpg,0.9742551463339914,0.9430499866573052,0.9895562712364224,airplanes
airplanes_0298.jpg,0.9548638933756748,0.8526886063417487,0.9572522382287756,airplanes
airplanes_0299.jpg,0.9603154579901686,0.9062443120116436,0.9792307411571128,airplanes
airplanes_0300.jpg,0.9803569100532242,0.9579156941970236,0.9915975309365226,airplanes
airplanes_0301.jpg,0.9839423521420688,0.93940090217961,0.9796351117149256,airplanes
airplanes_0302.jpg,0.963050911778744,0.8923131347972082,0.9704772552317041,airplanes
airplanes_0303.jpg,0.9748852746342438,0.904925400443766,0.9741776578249448,airplanes
airplanes_0304.jpg,0.9913714962981554,0.9649729484730344,0.9865306960796212,airplanes
airplanes_0305.jpg,0.9854476452607672,0.9404840842616792,0.981925431588,airplanes
airplanes_0306.jpg,0.9652980369630186,0.9110862015784044,0.9798257813962872,airplanes
airplanes_0307.jpg,0.970096149117788,0.9226896471157514,0.9791155168958836,airplanes
airplanes_0308.jpg,0.9774910680109586,0.9402765885224968,0.9855159425251432,airplanes
airplanes_0309.jpg,0.9278819294821178,0.8017400028320221,0.952848305971266,airplanes
airplanes_0310.jpg,0.9353393891596026,0.82885459569958,0.96453342254157,airplanes
airplanes_0311.jpg,0.9418902005370124,0.8714627706301123,0.97394367738688,airplanes
airplanes_0312.jpg,0.9503239065136564,0.8974110054578263,0.9812086917828092,airplanes
airplanes_0313.jpg,0.9844552536113788,0.9602136524280208,0.9921505214239402,airplanes
airplanes_0314.jpg,0.92734351260122,0.7593837189830542,0.9431740097823724,airplanes
airplanes_0315.jpg,0.964117906956826,0.9303786891657082,0.9807401889308835,airplanes
airplanes_0316.jpg,0.9710969740575384,0.9354083447346024,0.9851762455591312,airplanes
airplanes_0317.jpg,0.9798582157909002,0.9504592703797314,0.9885526442654105,airplanes
airplanes_0318.jpg,0.9787184787187644,0.8887432118923209,0.9363207460785862,airplanes
airplanes_0319.jpg,0.9567243275677512,0.8622022093034241,0.9523414457714159,airplanes
