fpath,feat_power_01,feat_power_02,feat_power_03,feat_power_04,feat_power_05,feat_power_06,feat_power_07,feat_power_08,feat_power_09,feat_power_10,feat_power_11,feat_power_12
airplanes_0021.jpg,0.2129920320907419,0.12237920645052627,0.09036859027689684,0.06632322751979322,0.05146752158243823,0.025459732885709813,0.02875718978916889,0.04747120784720655,0.08317341582130673,0.22554263338074115,0.045339417872256704,0.0007258244832119348
airplanes_0022.jpg,0.2366792921770569,0.11175472243259696,0.08433079027290905,0.0609438691803278,0.045818733440337184,0.02473142956188743,0.02752942964922921,0.0442985853332413,0.0828092482146027,0.24179115358392675,0.03859130470353304,0.0007214414503533869
airplanes_0023.jpg,0.2139591484486044,0.1036073163912782,0.06855085928138914,0.04586006637773605,0.03240296414092461,0.020815368829231285,0.028629501615657593,0.0479876314418665,0.1087141033967026,0.3100735365575195,0.01910934979206437,0.0002901537270228023
airplanes_0024.jpg,0.2543696961682889,0.1250322956182476,0.08044398303694134,0.060274233899957376,0.04831470042725389,0.022052316799187014,0.02623711764125921,0.040438748875680455,0.08036007960853447,0.2239681549464209,0.03753250447351352,0.000976168504715574
airplanes_0025.jpg,0.2579622285748593,0.13808052150301853,0.09730335383846953,0.061236321602854416,0.04591945807374021,0.020029472478810224,0.02608977511222469,0.04439936648511534,0.08121545515323557,0.1955091993805524,0.03162843323201458,0.0006264145651095205
airplanes_0026.jpg,0.2201674069588392,0.11291783220560785,0.08238171790521531,0.0626854287417362,0.04960235022910553,0.02110848524185663,0.02124060088075937,0.040365819087025814,0.08247909356590638,0.2567168434423349,0.04958257553774801,0.0007518462038662207
airplanes_0027.jpg,0.2360355355100149,0.11365100090600914,0.08699834684081396,0.06304558587837325,0.0574268648857237,0.02147017837352639,0.0209061733377902,0.0373700864295688,0.07300767134074627,0.2366682421910718,0.052162648313631835,0.0012576659927361054
airplanes_0028.jpg,0.2237410804076925,0.10559469732864593,0.07518039967512805,0.05562838479137063,0.04471631452406357,0.02146861477842345,0.02197270239584209,0.038939670242413064,0.09128040925436376,0.27808657711435103,0.042525213481410896,0.0008659360062921982
airplanes_0029.jpg,0.2273765068197131,0.09754925580780067,0.07169638057941942,0.054162325369341735,0.04395109980309195,0.019831875011611075,0.022331368590430986,0.03845079520409767,0.09119364614072537,0.29428791874924176,0.03832761496791207,0.0008412129566132847
airplanes_0030.jpg,0.22055097858717773,0.11777166060070328,0.08475141124564589,0.06303327381572664,0.0472883897431144,0.02123478409475636,0.025262088873156948,0.04765346162193068,0.08955313061004484,0.2364501004186621,0.04563276425494783,0.0008179561341342411
airplanes_0031.jpg,0.2213882864014991,0.09937406998627588,0.06450208160542176,0.04775761128333682,0.038792997390131916,0.018672178307091215,0.018471238705680185,0.034582036614570134,0.0798647072604861,0.3300128248853071,0.046167517233184886,0.0004144503270166069
airplanes_0032.jpg,0.22728870605760856,0.11401679997359795,0.08373178211405863,0.0604941581654658,0.047214898210133326,0.023440627940720486,0.02319251519531932,0.04032999763447962,0.08488676810506662,0.2519622731298849,0.042396993336886415,0.0010444801367797977
airplanes_0033.jpg,0.2451217635851053,0.13606544094342893,0.08662332454390262,0.05714212006364184,0.0390114798861007,0.02152896149865633,0.025321273948790392,0.0440418030000439,0.07954993457364963,0.230143356451617,0.034769374420578016,0.0006811670844884398
airplanes_0034.jpg,0.21947023659665948,0.11369426282534807,0.08200732225399983,0.05604601750225608,0.0431580443849204,0.02290237798050889,0.024856084815783924,0.04414987227989287,0.0913446948136278,0.26344974165637824,0.038201031457352916,0.0007203134332733139
airplanes_0035.jpg,0.1938186589289488,0.12933705597805606,0.09742926777861603,0.06735507760893439,0.049420820586525485,0.022125863776282784,0.023357018218500537,0.042620242537583335,0.08524344324378584,0.22901918268277194,0.05953368536639533,0.0007396832936025676
airplanes_0036.jpg,0.2099968260489005,0.12057786750156528,0.09004211071774736,0.07064249219835662,0.05627171149059828,0.032832817686863726,0.030626060550900218,0.04488849643595641,0.08079652819354892,0.22268848769162736,0.03992052450242679,0.000716076981516492
airplanes_0037.jpg,0.2592321924303407,0.10651237323333924,0.07085977328666458,0.051692385455725916,0.037510671033928494,0.019305070516070624,0.023670520656780228,0.04174095291530354,0.08501195607845792,0.2701916642512429,0.03336122347931516,0.0009112166628315108
airplanes_0038.jpg,0.19543956055424452,0.13045676267733386,0.08758817966056658,0.06182708193336589,0.04341804472435625,0.015637238309833542,0.024988539630955785,0.03846599769985111,0.08393645454105399,0.2567708398739254,0.060106934576754464,0.001364365817755773
airplanes_0039.jpg,0.21109066247446234,0.11996565258303953,0.08459860517528382,0.06245019176618714,0.05036561778075952,0.02507044436074153,0.027258840441335527,0.04908159211110608,0.09433799493218313,0.22847910790127554,0.0466899000936443,0.0006113903799756294
airplanes_0040.jpg,0.19989564375585644,0.11113595615642513,0.08739567276391093,0.06545415499395711,0.048248697042899885,0.02133565704854583,0.026285590596193082,0.047877216885332516,0.08888131756903264,0.262678084474583,0.03995025893262835,0.0008617497806333688
airplanes_0041.jpg,0.21888722256564835,0.11572904982621493,0.08219974054843568,0.05901300073885725,0.047685402934189464,0.02306966818683116,0.02464777788959817,0.04361459405373953,0.08375127844327121,0.2500704542863827,0.05026603014664362,0.0010657803801871694
airplanes_0042.jpg,0.1965203066381124,0.11441409682840804,0.0890594416520716,0.06580383921602324,0.04971792342332526,0.025708406932448358,0.02981668387268032,0.05038136561858194,0.09324327287808667,0.23961323300168794,0.04481255885081637,0.0009088710877628537
airplanes_0043.jpg,0.2265438047358959,0.11340719554539826,0.07781480382343557,0.05037486065695873,0.03298875635822261,0.01661094710447343,0.02440249413497032,0.044315117728387234,0.08604694659278031,0.2857982872380916,0.04105560560391972,0.0006411804774654916
airplanes_0044.jpg,0.21299585695496465,0.12079194756878554,0.08693198191125144,0.05885062572949304,0.044397471170764514,0.02029200216827939,0.024776998426215408,0.0452175766765424,0.08221080761258602,0.2495916225831928,0.05322163139700736,0.0007214778009146505
airplanes_0045.jpg,0.2006533073512138,0.11706759062947172,0.08416265428029641,0.06709816161678787,0.05447188680059172,0.02595382612312904,0.026878894275221343,0.046646990458852566,0.0905460305519656,0.239177603422698,0.046440342217865804,0.0009027122719083224
airplanes_0046.jpg,0.2423924337498281,0.1232004409886696,0.09658418019846382,0.06871165463124547,0.050194471543347774,0.024698116070213584,0.02584615163298724,0.04001924431327495,0.07198650130898171,0.2141753129870945,0.04141802835104008,0.00077346422484972
airplanes_0047.jpg,0.2387000073510757,0.11487442236556365,0.08944767544640056,0.06580656935150238,0.05406116207420263,0.026277742782552585,0.0251172965927154,0.040771340749324564,0.0730358255665724,0.22349418435599944,0.04795246929161871,0.00046130407246588117
airplanes_0048.jpg,0.1895707909378649,0.10617570522429168,0.09068755078536836,0.06880679455589442,0.05449203426918937,0.026962069563634696,0.03212031971109045,0.0582783543271871,0.1008029271597327,0.2351629120871913,0.03646129943653497,0.000479241942014695
airplanes_0049.jpg,0.2431643759711195,0.1099030980021642,0.07905171271273212,0.059248679797698364,0.04122202030448883,0.018944790549991368,0.019279875975983272,0.03761788385420502,0.07914595483318214,0.277957189691325,0.033965135214837364,0.000499283092270763
airplanes_0050.jpg,0.19781655370961093,0.11378547498012682,0.08351498956657931,0.062066165871259675,0.04990368693064032,0.02497849515369701,0.02823403398144752,0.049894469992245054,0.0932644865626876,0.2500578992046722,0.045562969889062506,0.0009207741579667707
airplanes_0051.jpg,0.23357240815895405,0.1275029941682883,0.09692419190267756,0.06708446397435296,0.05636759551232271,0.031290977016682715,0.02770773573298969,0.04125936769434334,0.0695520150981622,0.2093492983261632,0.03886152165532112,0.0005274307597484004
airplanes_0052.jpg,0.21042077442871834,0.11489300091563832,0.08555797905320134,0.0662562212410984,0.04991828012060028,0.025087933184034367,0.028067496965459692,0.046618032560084136,0.08100703199517477,0.2498774858171281,0.041680802002687034,0.0006149617161723067
airplanes_0053.jpg,0.191882438144373,0.10828092390227824,0.08013503491458003,0.0573170047185233,0.04596329664341138,0.026918059113485767,0.032958012058734484,0.06289424173076155,0.10862396821946133,0.25068330516881066,0.033747494663075195,0.0005962207224999933
airplanes_0054.jpg,0.2287325078223316,0.11004520830259497,0.08698653513004627,0.05641657044931011,0.03636804367596256,0.01727154338838412,0.017328038269062655,0.03899367698309522,0.08686392025532864,0.2885744444737396,0.03163981675023877,0.0007796944999040572
airplanes_0055.jpg,0.2247810726553934,0.12604373428564816,0.08992042275687989,0.06616518496691831,0.0499160149993164,0.02356148057303024,0.026272041994336498,0.04386825297121188,0.08452877173148864,0.21994847505236045,0.04421730508255668,0.0007772429308540344
airplanes_0056.jpg,0.2320753715932357,0.1299271148126907,0.08668882535336768,0.05793765740583191,0.03683988590538452,0.01980841143793986,0.024827194213093224,0.0408324146771904,0.08067886070730687,0.2471917412179609,0.04267813684350705,0.0005143858324864367
airplanes_0057.jpg,0.2121195920424916,0.12099263035756493,0.08982101083276886,0.0638863736971137,0.0474738086673829,0.02142052778612574,0.026072976543238,0.04707904814854468,0.09234292909776698,0.23427297031177016,0.043481408630145185,0.0010367238850900818
airplanes_0058.jpg,0.21868481367935666,0.11530195005513867,0.09304293222790888,0.0689779651622675,0.054048749498481576,0.025125374204483027,0.02467410748552104,0.04142807019826982,0.07838841161494879,0.2287296233679214,0.05038482073676575,0.0012131817689331088
airplanes_0059.jpg,0.2329900424678429,0.10933339894986112,0.07579170737247433,0.05671580670649106,0.04820073306765385,0.027392605299657032,0.026899574813692283,0.047926940958911216,0.08562202476520565,0.25365106651920616,0.03476142930503743,0.0007146697739648768
airplanes_0060.jpg,0.20331733133229826,0.11189936956022986,0.07821855664819298,0.05733938602151401,0.03701218525572343,0.017312461055940958,0.023473819420662727,0.04260196940779866,0.08748706283224318,0.3029108912009999,0.03797589141390778,0.00045107585049140116
airplanes_0061.jpg,0.19706259109279056,0.11615097371504045,0.08737006762755367,0.06537615291794446,0.04971735451377481,0.022488859670004684,0.02590974030973548,0.0489248990542628,0.09736320058930363,0.2467476192594709,0.041989847907589216,0.0008986933425318748
airplanes_0062.jpg,0.2670193421128795,0.13999247002193074,0.08717007824241439,0.05938953493305747,0.04471674741880725,0.02316531237169742,0.027408676983500826,0.04048861118138941,0.06467667790892573,0.21189747598437247,0.033435637885977504,0.000639434955053983
airplanes_0063.jpg,0.2447606891340845,0.1251832657924036,0.08826101414697017,0.05980229965256595,0.04286777260015477,0.02161977222642685,0.02552620789721438,0.04400320634588023,0.08344694949884289,0.2292146177454404,0.03467968278531978,0.0006345221746965879
airplanes_0064.jpg,0.21138292032351647,0.11923975711529974,0.08649522999600448,0.06689005393135193,0.050734315288379836,0.025165330178918324,0.026521815030165246,0.04631219751435337,0.08457771215152604,0.23372251512948905,0.048274643179629824,0.0006835101613603332
airplanes_0065.jpg,0.21596767271582604,0.10784481574952832,0.07869153285288047,0.06092055223087337,0.04503607552078319,0.02212812991388888,0.024768098059797763,0.0470303267200012,0.08771448220163984,0.2662318324285144,0.042852137716622885,0.0008143438896485131
airplanes_0066.jpg,0.21547370944348296,0.12252433653213222,0.08717695423581656,0.05902538335170469,0.04356345983998652,0.023200499875768058,0.02539092755281312,0.04522429031376722,0.09249603773648736,0.25181227250484345,0.03333399727944158,0.0007781313337550357
airplanes_0067.jpg,0.23084195157844345,0.11384389568499804,0.0822378794543394,0.05603606644688257,0.03904479720706678,0.020982196145959864,0.029704449474010613,0.05121715022340607,0.08800257662228131,0.2550512325138519,0.03227922745814776,0.0007585771906133081
airplanes_0068.jpg,0.24148523409629885,0.10841170568558832,0.07695640083885588,0.05638324914084562,0.04212083800270596,0.01984337158830153,0.02519197080204213,0.044853375546613984,0.08932652423890919,0.2609862362381423,0.033537595489592814,0.0009034983321022943
airplanes_0069.jpg,0.221934019476897,0.11228659846559012,0.08639177264782062,0.060031054434507285,0.04452141692968448,0.019530317773473967,0.023917559432082056,0.04392076020494312,0.08353590092328435,0.2623704473090459,0.04074558110200036,0.0008145713006660747
airplanes_0070.jpg,0.19788808591648774,0.10611838663247727,0.08397406895389795,0.056223512561489566,0.040802953402842505,0.02276307461410304,0.030775404550860037,0.05425796286066761,0.10119397317625688,0.26830784123365725,0.036991113766650166,0.000703622330614827
airplanes_0071.jpg,0.2543745445960997,0.11266029495029692,0.08309906781009453,0.05506611709831924,0.035030292136168754,0.017689857774247586,0.02912968746989276,0.05598283580773717,0.10003502742358444,0.2339752481657078,0.02267196451677581,0.0002850622510732601
airplanes_0072.jpg,0.2457005203092277,0.11566116366473746,0.08192172932769795,0.05737877193283196,0.04484747319373955,0.0209419341335435,0.020529509201054275,0.03521726033164866,0.06819244918234825,0.2755672049708387,0.033057576005887324,0.0009844077464483184
airplanes_0073.jpg,0.2050676538789639,0.11303634373999605,0.07761476517374802,0.052740766128813586,0.039921006739961656,0.02232773062364456,0.025935205864122853,0.048182319604095004,0.10604511330903456,0.2753451972780286,0.03324793913826329,0.0005359585213251559
airplanes_0074.jpg,0.23924312756550464,0.123492940554013,0.08598088656853327,0.06024971234183785,0.04786209142858925,0.019311892342589336,0.02145378345792485,0.03283172047866163,0.06901076001522967,0.2431280284762522,0.05657053909010432,0.0008645176807634258
airplanes_0075.jpg,0.237145539026077,0.11423023697944272,0.06776136873649125,0.037505047417521496,0.025373238410962,0.015776015044488743,0.02295072898052378,0.03981004204822119,0.08947864525058746,0.3189819847828422,0.030622412703726287,0.0003647406191167777
airplanes_0076.jpg,0.18201845602224107,0.10799082545155493,0.08436416609943308,0.05798879597593507,0.044325639586297434,0.02340489934640179,0.02965888312222413,0.05770931146772399,0.10949741152728658,0.2677154508496108,0.03469523956449035,0.0006309209868052443
airplanes_0077.jpg,0.22065516436915802,0.10850829768565448,0.08285575583681212,0.06515053461496317,0.048848805034371084,0.02189518051513652,0.02460426542789549,0.044324557681725205,0.08254187943047821,0.2511479601522115,0.0482979327289917,0.0011696665225985287
airplanes_0078.jpg,0.19440517025619491,0.11369315752904655,0.08834673522209267,0.06436284853763938,0.04634409821865155,0.025322683756178684,0.032137824174450866,0.05220693191346697,0.08312921512005565,0.26006750457315114,0.03951061452285152,0.0004732161762208933
airplanes_0079.jpg,0.22690779950158896,0.11154774148106453,0.07900897083631024,0.0602899015494765,0.04946572462152323,0.023054325109430368,0.022736055484193832,0.04203125211348648,0.08978354783549708,0.2479404016666877,0.04646989086236393,0.0007643889383761634
airplanes_0080.jpg,0.2023646915303917,0.1188787622269915,0.09139501009682036,0.06394794129932774,0.048597077694689336,0.02406014824450245,0.026055280696587337,0.04699037336780832,0.08755408584059557,0.24047257812238115,0.04915494198973102,0.0005291088901715073
airplanes_0081.jpg,0.21862974902460786,0.11637015281386072,0.08710871067991753,0.06613103102234362,0.050929379916182516,0.02318707625542597,0.025086129313172785,0.046008705114487285,0.09470091897183427,0.2294398493826146,0.04165662967644533,0.0007516678291134086
airplanes_0082.jpg,0.1978790841724376,0.11616256644600792,0.08428188879610156,0.05971106244415032,0.0437421133972213,0.02669787874857926,0.034048668766678565,0.057922423337006215,0.09549289885308997,0.2498580651635586,0.03368043712014185,0.0005229127550227955
airplanes_0083.jpg,0.2001346268900824,0.10494905468309136,0.08008892918852417,0.05720711329266982,0.04476048066360702,0.02486470275090597,0.03285245213051268,0.05820471237553281,0.10406391611324498,0.2573937958322396,0.03491632886535788,0.0005638872142296242
airplanes_0084.jpg,0.2063092632374934,0.12734627483040892,0.09103655399690834,0.06176170858072105,0.040553369498388336,0.0187743278214032,0.023976461991241715,0.04538980588348622,0.08848704412721091,0.25413879907537384,0.04138309117622052,0.0008432997811361777
airplanes_0085.jpg,0.18929210679938774,0.11913933759841515,0.08308717946964944,0.05941281413755226,0.04595524791955294,0.024210676396674846,0.03168243397347137,0.05631433478190422,0.0975658358327931,0.2555746504617498,0.037061584648302594,0.0007037979805440714
airplanes_0086.jpg,0.2269009082654341,0.10848848687885873,0.0761574039051126,0.05566465088204185,0.0495121107451236,0.02202763131082297,0.022747409720133192,0.038806647228415335,0.08409127309560463,0.2671406739476393,0.047379068023639344,0.0010837359971707851
airplanes_0087.jpg,0.20303882415168467,0.11295155466859075,0.08211897236616124,0.0651953876853019,0.05230637066416047,0.02619270794193251,0.030936161513218537,0.053573186978257664,0.09646546249979217,0.23900019082138024,0.03743231928520445,0.0007888614243110895
airplanes_0088.jpg,0.24347698373220025,0.11528740789745524,0.085634790285604,0.06059244271898932,0.05087822514144502,0.022753361262419475,0.021710865705879368,0.036056585749788914,0.0661534986544606,0.24709767735671365,0.049634132949346335,0.0007240285457003581
airplanes_0089.jpg,0.2216261113456954,0.12152799312111515,0.09297686273981964,0.0643802378974118,0.04756250477033727,0.024531526191715745,0.029501410856717168,0.04809811941356982,0.07731311139024923,0.2248453399264565,0.046713388725616985,0.0009233936212931696
airplanes_0090.jpg,0.21233507628334247,0.11740983916663646,0.08768445255656487,0.06181521343557296,0.0396268019633594,0.01954602671055934,0.030536381180967295,0.05557385147273319,0.0898555255467979,0.2499908564841787,0.03503698914609875,0.0005889860531879548
airplanes_0091.jpg,0.19283278089053932,0.12160228913210668,0.08832717222602128,0.0657187230571697,0.05228572194234425,0.02262008028522514,0.02534061161756318,0.049641564398492016,0.09153945154898564,0.2399074147695917,0.049030601468938534,0.001153588663022378
airplanes_0092.jpg,0.20131541683055576,0.11513994551451324,0.08536653750714196,0.06351713594206107,0.04631602599489646,0.020447963487121586,0.02688260174425555,0.05666917301732185,0.09876208108735016,0.2474376737070576,0.037658111665301024,0.00048733350242595165
airplanes_0093.jpg,0.21128964975113013,0.1190934851432352,0.08229728604104314,0.0635146514316594,0.05043449763840428,0.022747512357502667,0.02539080427658371,0.043550536532526905,0.08751315291924164,0.24130747083943616,0.051693800847167175,0.001167152222065039
airplanes_0094.jpg,0.2429847268116325,0.1294518923561705,0.08809580474221645,0.06184869527731584,0.04633760118248792,0.021191514997731743,0.02540921596391393,0.039499958986480566,0.0768119989644846,0.22289569435756856,0.04476203732674725,0.00071085903325326
airplanes_0095.jpg,0.18831680634589434,0.10158197690897296,0.075982161182429,0.060279360274847836,0.04758610568981223,0.024103687559238158,0.02722873223648287,0.04947391228391173,0.10184982988035876,0.2794068215803325,0.043492495795410216,0.0006981102623176624
airplanes_0096.jpg,0.21712123550328707,0.10132329777946676,0.07887811681321913,0.061997115582447124,0.04524063143228805,0.02015540821333401,0.02755958630234066,0.05420364202762897,0.09922261371086816,0.2566468243925277,0.036981567681628594,0.0006699605609682318
airplanes_0097.jpg,0.22338084013154727,0.11201134126071287,0.08247857768788616,0.06774908605816601,0.05441512027129866,0.025177978688877355,0.02539283145627624,0.04302587684059972,0.08369524706016912,0.2357922527760355,0.04609632472788282,0.0007845230405403461
airplanes_0098.jpg,0.18227619922109345,0.1165288101401025,0.08758090110391123,0.07364388302354194,0.06011626660926436,0.030210145268383694,0.02774185311846504,0.047812423434592716,0.08892840125418375,0.2439829997712417,0.04053606065395771,0.0006420564012630789
airplanes_0099.jpg,0.2123119144867887,0.11417774800807196,0.08112183622583181,0.06279125838138576,0.05048797419340288,0.028625861985395844,0.03435684676246913,0.055057947238110486,0.09209653843741776,0.2315105615226555,0.03702921917491821,0.00043229358355087244
airplanes_0100.jpg,0.20712600942962825,0.12113662502629455,0.09324790030507786,0.06438023275415954,0.04727716018893385,0.023951127155265064,0.029430803755229887,0.05291902655962962,0.09068559756939154,0.231080673875565,0.037212800936907306,0.0015520424439140234
airplanes_0101.jpg,0.2318315207042445,0.10682433756847927,0.0799259214687978,0.06516181959568608,0.05672485899531138,0.031043857977824583,0.026183223052359948,0.0447480045578968,0.07830024211511177,0.2436902878101005,0.035085260286630116,0.00048066586755366814
airplanes_0102.jpg,0.2298700669746185,0.1232795705855304,0.0875546759483877,0.06066892648488821,0.04695084274038278,0.02249066270519702,0.02521565828076653,0.040724337360770295,0.08234088885749702,0.2413764328513125,0.03897661790783235,0.0005513193028151549
airplanes_0103.jpg,0.2461714661770193,0.11970399346855695,0.07746925656159738,0.0573378430529523,0.04573709000930915,0.01906164368748732,0.02252929618388621,0.03952770410278834,0.0797424302718288,0.2477571085614269,0.0439122507378807,0.0010499171852638117
airplanes_0104.jpg,0.2077549122353213,0.11165599412813736,0.07804215568531406,0.06405396699877011,0.05034769676432952,0.03007994651700324,0.03588509501345378,0.056454539264755216,0.10468946108310832,0.2329355745014472,0.02749748864260296,0.0006031691657575004
airplanes_0105.jpg,0.22857815239576404,0.12194000029841992,0.09319523502865393,0.0712755060664632,0.0575877139379478,0.03457007309256384,0.03649109790096222,0.053182262819368484,0.08392917927242625,0.1841115146935559,0.034579323319402264,0.0005599411744676584
airplanes_0106.jpg,0.20657565333270891,0.10467104858709536,0.08741940826770325,0.059121019674679726,0.04716490477295378,0.022942744946705645,0.026305867917531096,0.050719365900873684,0.10468721020924228,0.2568041223187025,0.03312674537402275,0.0004619086977844953
airplanes_0107.jpg,0.21534526786452152,0.1157809317505954,0.0816708909786451,0.06080581619242899,0.0438149759013881,0.022585897699189318,0.03329397455131888,0.06349966860531621,0.10197345120067036,0.2285800303920361,0.03212907350556204,0.0005200213583283076
airplanes_0108.jpg,0.21091249267832252,0.13741594866695714,0.09307635800233884,0.0684652937889556,0.05226116585928789,0.025911003899423368,0.02743060412894481,0.048694415692326784,0.0828875301300947,0.2078058494076604,0.044526232419091163,0.0006131053265978282
airplanes_0109.jpg,0.2239111781541996,0.1282611007556441,0.08666833717195542,0.05628617353855391,0.043609029171058696,0.01986675808897646,0.025284821299478264,0.04266981004077585,0.08360038143369977,0.23917417485194165,0.04965113824530076,0.0010170972484206174
airplanes_0110.jpg,0.22782897671732802,0.11924073637920582,0.08741825032107027,0.06671652540119477,0.04993864864820067,0.02436944684456144,0.02588181262912856,0.0455113123717632,0.08143160924729077,0.22904977103805665,0.04199705502619052,0.0006158553760163246
airplanes_0111.jpg,0.2376644129028784,0.117979166291214,0.07749547306777019,0.04587505191552421,0.032393554348144026,0.017787247752698306,0.023350214289757303,0.040197742630461566,0.08354549944076131,0.2906612717836237,0.032638029265279936,0.0004123363118806076
airplanes_0112.jpg,0.23124882399067376,0.12638559889950318,0.08272785159854415,0.05671464745271159,0.03775798565364638,0.02089619855953277,0.02877976419831452,0.04953920153071623,0.08617749779058176,0.244278357576635,0.03505059126235985,0.00044348148678085
airplanes_0113.jpg,0.2232583161669027,0.11581454945135852,0.08299578509319087,0.06049188816821158,0.04866886916959813,0.024251470610009214,0.024706283001386355,0.04532974997346274,0.0909860383905985,0.24321927375364244,0.03962692859547868,0.0006508476261572446
airplanes_0114.jpg,0.21639970716579368,0.1225099612966915,0.08745305380747541,0.0629082016152511,0.04403373234544397,0.023773593881675683,0.03101067586550517,0.05513323108041958,0.09279143096510643,0.2341462846719285,0.029329207845849737,0.0005109194588598658
